event_index,malicious,detection,event_time,title,description,remediation_actions
109,True,CredentialsFromPasswordStores,2025-03-07T00:00:02Z,Unauthorized Access to secretPassword,IAM user HarunG1 accessed the 'secretPassword' value in Secrets Manager successfully outside usual working hours (00:00 UTC). Access to secretPassword should be restricted to AWSService users only. This indicates potential unauthorized credential access.,Immediately review and revoke the IAM user's permissions to access secretPassword. Rotate the secretPassword credentials. Investigate the user's activity and verify if the access was legitimate. Implement stricter access controls and monitoring for Secrets Manager access.
111,True,CredentialsFromPasswordStores,2025-03-07T13:00:01Z,Unauthorized Access to Secret Password,"IAM user 'HarunG1' accessed the secret value 'secretPassword' stored in Secrets Manager successfully, which is only allowed for AWSService users. This indicates potential credential compromise or misuse.",Review the IAM user's permissions and access patterns. Rotate the secret password immediately. Investigate the source IP and user activity for potential compromise. Implement stricter access control policies for sensitive secrets.
113,True,CredentialsFromPasswordStores,2025-03-07T07:00:02Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the 'secretPassword' secret at 07:00:02, which is outside usual working hours and access is not allowed for IAM users (only AWSService users are permitted). This indicates a potentially malicious credential access.",Immediately revoke or rotate the secret accessed. Investigate the IAM user's activity and permissions. Enforce stricter access policies and monitor further secret access attempts.
115,True,CredentialsFromPasswordStores,2025-03-07T06:00:02Z,Unauthorized Access to secretPassword,"An IAM user 'HarunG1' accessed the secret 'secretPassword' successfully outside of allowed AWSService users, which is considered malicious according to detection rules.",Review the IAM user's permissions and restrict access to the secretPassword secret. Rotate the secretPassword credentials immediately. Monitor further access to secrets and audit IAM user activities.
117,True,CredentialsFromPasswordStores,2025-03-07T08:00:02Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully at 08:00:02 UTC. According to detection rules, only AWSService users are allowed to access 'secretPassword'. This access is considered malicious.",Review the access permissions for the secret 'secretPassword' and restrict it to authorized AWSService users only. Investigate the IAM user 'HarunG1' for potential compromise. Rotate the secret immediately and monitor for further unauthorized access.
119,True,CredentialsFromPasswordStores,2025-03-07T12:00:02Z,Unauthorized Access to secretPassword in Secrets Manager,An IAM user 'HarunG1' accessed the secret 'secretPassword' successfully at 12:00:02 UTC. Only AWSService users are authorized to access this secret. This unauthorized access indicates potential credential compromise.,Immediately revoke the user's access keys and permissions to Secrets Manager. Rotate the secret 'secretPassword' to invalidate any exposed credentials. Conduct a security audit of the user's activities and monitor for further suspicious behavior.
121,True,CredentialsFromPasswordStores,2025-03-08T02:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully at 02:00:03 UTC. This access is considered malicious because only AWSService users are allowed to access 'secretPassword' as per false positive rules.,Immediately revoke the IAM user's access permissions to the secret. Rotate the secretPassword value to prevent further unauthorized use. Audit other accesses and investigate potential compromise of the IAM user credentials.
123,True,CredentialsFromPasswordStores,2025-03-08T06:00:02Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' accessed the 'secretPassword' value stored in Secrets Manager at 06:00:02 UTC, which is outside usual working hours and the access was successful (responseElements is null). Only AWSService users are allowed to access this secret, indicating a potential credential compromise or misuse.",Immediately revoke the IAM user's credentials and review their recent activities. Rotate the secretPassword in Secrets Manager. Enable stricter access controls and monitoring on Secrets Manager secrets. Investigate the source IP and user agent for any anomalies.
124,True,CredentialsFromPasswordStores,2025-03-08T15:00:02Z,Unauthorized Access to Secret Password,"An IAM user HarunG1 accessed the secret value 'secretPassword' in AWS Secrets Manager successfully (responseElements is null indicating success). This is considered malicious unless accessed by AWSService user, which is not the case here.",Review the access permissions for the IAM user HarunG1. Rotate the secret 'secretPassword' immediately to prevent potential compromise. Enable logging and alerting for secret access. Consider restricting secret access to only necessary roles and services.
126,True,CredentialsFromPasswordStores,2025-03-08T00:00:02Z,Unauthorized Access to secretPassword Secret,The secret value 'secretPassword' was accessed successfully by IAM user HarunG1 outside of allowed user type (AWSService). This is considered a credential access violation indicating potential compromise or misuse.,Immediately review the access permissions for the secret 'secretPassword'. Revoke any unauthorized access and rotate the secret credentials. Conduct a security audit on user HarunG1 and monitor for further suspicious activities.
128,True,CredentialsFromPasswordStores,2025-03-08T05:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' at 05:00:03 UTC. The access was successful (responseElements is null). Access to 'secretPassword' is allowed only for AWSService users, so this activity is considered malicious.",Immediately revoke the IAM user's access to the secret. Review and tighten Secrets Manager access policies to restrict 'secretPassword' access to only authorized AWSService users. Rotate the secret to prevent potential misuse of leaked credentials. Investigate the user's activity and consider further security measures.
130,True,CredentialsFromPasswordStores,2025-03-08T14:00:02Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully, which is only allowed for AWSService users. This indicates unauthorized credential access.",Immediately revoke the IAM user's access keys and permissions to Secrets Manager. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Review and tighten IAM policies to restrict secret access only to authorized AWSService users. Monitor for further suspicious access attempts.
132,True,CredentialsFromPasswordStores,2025-03-08T17:00:02Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully, which is not allowed as per false positives rule (only AWSService user can access it). This indicates potential credential theft or misuse.",Immediately revoke the IAM user's access keys and credentials. Rotate the secretPassword value in Secrets Manager. Review IAM policies and restrict access to sensitive secrets. Monitor further access attempts and investigate the user's activities.
